ZIP Code,2020,2021,2022,Population Growth
53504,2182.0,2241.0,2229.0,47.0
53505,363.0,373.0,368.0,5.0
53506,1017.0,1016.0,963.0,-54.0
53507,2214.0,2305.0,2415.0,201.0
53508,5826.0,5791.0,5858.0,32.0
53510,1517.0,1449.0,1453.0,-64.0
53511,48897.0,48714.0,48749.0,-148.0
53515,2180.0,2623.0,2666.0,486.0
53516,2349.0,2235.0,2146.0,-203.0
53517,1815.0,1908.0,1821.0,6.0
53518,1431.0,1493.0,1508.0,77.0
53520,6670.0,6754.0,6709.0,39.0
53521,3491.0,3403.0,3587.0,96.0
53522,971.0,928.0,893.0,-78.0
53523,5008.0,4971.0,5091.0,83.0
53525,4132.0,4049.0,4024.0,-108.0
53526,555.0,562.0,559.0,4.0
53527,11112.0,10798.0,11182.0,70.0
53528,6376.0,6141.0,6256.0,-120.0
53529,2342.0,2507.0,2549.0,207.0
53530,4455.0,4666.0,4689.0,234.0
53531,4465.0,4414.0,4010.0,-455.0
53532,15997.0,16279.0,16406.0,409.0
53533,7072.0,7273.0,7397.0,325.0
53534,11764.0,12256.0,12306.0,542.0
53536,8813.0,8936.0,9073.0,260.0
53537,998.0,954.0,871.0,-127.0
53538,18657.0,18669.0,18535.0,-122.0
53540,231.0,157.0,121.0,-110.0
53541,916.0,819.0,833.0,-83.0
53543,1787.0,1726.0,1746.0,-41.0
53544,824.0,781.0,825.0,1.0
53545,22763.0,23571.0,24037.0,1274.0
53546,30123.0,29505.0,29352.0,-771.0
53548,20165.0,20314.0,20119.0,-46.0
53549,10193.0,10169.0,9902.0,-291.0
53550,1286.0,1260.0,1163.0,-123.0
53551,9055.0,9217.0,9417.0,362.0
53553,717.0,655.0,612.0,-105.0
53554,1022.0,951.0,983.0,-39.0
53555,8625.0,8784.0,8706.0,81.0
53556,2325.0,2296.0,2326.0,1.0
53557,394.0,335.0,406.0,12.0
53558,12609.0,12902.0,12830.0,221.0
53559,6478.0,6382.0,6165.0,-313.0
53560,3569.0,3542.0,3497.0,-72.0
53561,2077.0,2020.0,1891.0,-186.0
53562,26490.0,28817.0,29161.0,2671.0
53563,11282.0,11716.0,11587.0,305.0
53565,4685.0,4640.0,4549.0,-136.0
53566,15015.0,15122.0,15037.0,22.0
53569,1216.0,1089.0,907.0,-309.0
53570,2555.0,2634.0,2654.0,99.0
53571,48.0,66.0,68.0,20.0
53572,11455.0,10358.0,10350.0,-1105.0
53573,3061.0,3070.0,3038.0,-23.0
53574,3986.0,4066.0,4151.0,165.0
53575,17518.0,18108.0,17928.0,410.0
53576,2379.0,2291.0,2359.0,-20.0
53577,1388.0,1229.0,1300.0,-88.0
53578,6406.0,6414.0,6392.0,-14.0
53579,1693.0,1729.0,1736.0,43.0
53580,527.0,453.0,487.0,-40.0
53581,10080.0,10158.0,10169.0,89.0
53582,1100.0,1170.0,1182.0,82.0
53583,6029.0,6145.0,6123.0,94.0
53584,,10.0,10.0,
53585,2134.0,2226.0,2250.0,116.0
53586,2133.0,2136.0,2162.0,29.0
53587,1210.0,1141.0,1226.0,16.0
53588,3930.0,3844.0,3741.0,-189.0
53589,20300.0,19936.0,19908.0,-392.0
53590,40911.0,42872.0,43423.0,2512.0
53593,24775.0,26724.0,28074.0,3299.0
53594,5117.0,5054.0,5059.0,-58.0
53597,19579.0,20542.0,20517.0,938.0
53598,2857.0,3727.0,3750.0,893.0
53599,45.0,96.0,99.0,54.0
53702,178.0,,,
53703,35834.0,37444.0,37944.0,2110.0
53704,46614.0,47731.0,47079.0,465.0
53705,25256.0,24786.0,24936.0,-320.0
53706,6226.0,3660.0,3684.0,-2542.0
53711,48455.0,48498.0,49749.0,1294.0
53713,22726.0,22940.0,23366.0,640.0
53714,15750.0,16599.0,15983.0,233.0
53715,13202.0,15761.0,16072.0,2870.0
53716,18756.0,18710.0,18846.0,90.0
53717,12859.0,13207.0,12892.0,33.0
53718,15882.0,16935.0,17788.0,1906.0
53719,32594.0,32933.0,33006.0,412.0
53726,5270.0,5474.0,5457.0,187.0
53792,0.0,0.0,0.0,0.0
53801,1046.0,1052.0,1034.0,-12.0
53802,39.0,131.0,134.0,95.0
53803,1183.0,1152.0,1263.0,80.0
53804,1396.0,1320.0,1346.0,-50.0
53805,5336.0,5521.0,5613.0,277.0
53806,1580.0,1561.0,1604.0,24.0
53807,4742.0,4409.0,4315.0,-427.0
53808,971.0,974.0,936.0,-35.0
53809,4318.0,4655.0,4721.0,403.0
53810,357.0,369.0,316.0,-41.0
53811,3325.0,3228.0,3197.0,-128.0
53812,,354.0,311.0,
53813,6003.0,6254.0,6211.0,208.0
53816,911.0,895.0,905.0,-6.0
53817,172.0,207.0,225.0,53.0
53818,16158.0,15997.0,15712.0,-446.0
53820,2251.0,2304.0,2314.0,63.0
53821,7962.0,7663.0,7714.0,-248.0
53825,544.0,525.0,468.0,-76.0
53826,1330.0,1473.0,1419.0,89.0
53827,205.0,327.0,361.0,156.0
53901,14729.0,14815.0,14978.0,249.0
53910,3468.0,3455.0,3710.0,242.0
53911,1322.0,1424.0,1433.0,111.0
53913,20534.0,21287.0,21346.0,812.0
53916,22485.0,22929.0,23045.0,560.0
53919,2462.0,2182.0,2224.0,-238.0
53920,502.0,438.0,477.0,-25.0
53922,1049.0,1028.0,1074.0,25.0
53923,2243.0,2224.0,2224.0,-19.0
53924,1284.0,1353.0,1306.0,22.0
53925,8097.0,8665.0,8810.0,713.0
53926,1581.0,1767.0,1871.0,290.0
53928,92.0,97.0,102.0,10.0
53929,2602.0,2602.0,2856.0,254.0
53930,1329.0,1219.0,1244.0,-85.0
53931,232.0,353.0,339.0,107.0
53932,2495.0,2461.0,2448.0,-47.0
53933,4572.0,4341.0,3851.0,-721.0
53934,4244.0,4303.0,4206.0,-38.0
53935,246.0,294.0,261.0,15.0
53936,2343.0,1313.0,1285.0,-1058.0
53937,1121.0,1124.0,1069.0,-52.0
53939,306.0,339.0,302.0,-4.0
53940,,0.0,0.0,
53941,3151.0,3028.0,3144.0,-7.0
53942,,126.0,142.0,
53943,1169.0,1245.0,1284.0,115.0
53944,2267.0,2355.0,2478.0,211.0
53946,4243.0,4099.0,4174.0,-69.0
53947,175.0,341.0,350.0,175.0
53948,8384.0,8320.0,8378.0,-6.0
53949,6188.0,6364.0,6246.0,58.0
53950,5431.0,5277.0,5419.0,-12.0
53951,2671.0,2432.0,2466.0,-205.0
53952,3130.0,3987.0,3688.0,558.0
53953,267.0,140.0,188.0,-79.0
53954,6822.0,6892.0,6782.0,-40.0
53955,5530.0,5662.0,5806.0,276.0
53956,3141.0,3093.0,3035.0,-106.0
53959,13717.0,14115.0,14294.0,577.0
53960,3383.0,3347.0,3219.0,-164.0
53961,838.0,922.0,922.0,84.0
53962,,24.0,25.0,
53963,13788.0,14172.0,13907.0,119.0
53964,3560.0,3467.0,3539.0,-21.0
53965,10625.0,11201.0,11244.0,619.0
53968,2399.0,2397.0,2411.0,12.0
53969,416.0,318.0,324.0,-92.0
54001,7648.0,7934.0,7839.0,191.0
54002,6454.0,6629.0,6791.0,337.0
54003,1108.0,1171.0,1152.0,44.0
54004,2317.0,2280.0,2186.0,-131.0
54005,3017.0,3019.0,3051.0,34.0
54006,675.0,834.0,791.0,116.0
54007,960.0,963.0,1042.0,82.0
54009,2528.0,2655.0,2677.0,149.0
54010,45.0,,,
54011,6706.0,6860.0,6925.0,219.0
54013,3318.0,3537.0,3428.0,110.0
54014,2074.0,2179.0,2043.0,-31.0
54015,3743.0,4016.0,3863.0,120.0
54016,32171.0,33213.0,33465.0,1294.0
54017,18289.0,19430.0,19652.0,1363.0
54020,7306.0,7682.0,7880.0,574.0
54021,7202.0,7195.0,7209.0,7.0
54022,23775.0,23511.0,23964.0,189.0
54023,4412.0,4700.0,4715.0,303.0
54024,4602.0,4700.0,4958.0,356.0
54025,7179.0,7130.0,7200.0,21.0
54026,2038.0,1962.0,2130.0,92.0
54027,1002.0,1020.0,1107.0,105.0
54028,2665.0,2564.0,2675.0,10.0
54082,1649.0,1468.0,1805.0,156.0
54101,2694.0,2957.0,3105.0,411.0
54102,737.0,747.0,733.0,-4.0
54103,483.0,536.0,499.0,16.0
54104,1094.0,1095.0,1096.0,2.0
54106,5566.0,5346.0,5239.0,-327.0
54107,3600.0,3566.0,3630.0,30.0
54110,5308.0,5762.0,5699.0,391.0
54111,2243.0,2207.0,2080.0,-163.0
54112,2450.0,2767.0,2714.0,264.0
54113,3588.0,3614.0,3620.0,32.0
54114,5302.0,5843.0,5843.0,541.0
54115,46443.0,48107.0,48796.0,2353.0
54119,751.0,787.0,678.0,-73.0
54120,229.0,240.0,182.0,-47.0
54121,3097.0,3194.0,3165.0,68.0
54123,256.0,183.0,208.0,-48.0
54124,3570.0,3340.0,3367.0,-203.0
54125,550.0,506.0,446.0,-104.0
54126,3475.0,4179.0,4133.0,658.0
54127,43.0,72.0,59.0,16.0
54128,2080.0,2106.0,2101.0,21.0
54129,3233.0,3362.0,3400.0,167.0
54130,27076.0,27322.0,27959.0,883.0
54135,3396.0,2963.0,3053.0,-343.0
54136,6517.0,6893.0,6859.0,342.0
54137,1083.0,1100.0,1085.0,2.0
54138,933.0,871.0,864.0,-69.0
54139,3220.0,3179.0,3267.0,47.0
54140,8890.0,8522.0,8371.0,-519.0
54141,2125.0,2595.0,2643.0,518.0
54143,14811.0,14985.0,14993.0,182.0
54149,1211.0,1197.0,1206.0,-5.0
54150,1072.0,1157.0,1170.0,98.0
54151,3198.0,3376.0,3484.0,286.0
54152,,244.0,230.0,
54153,7069.0,7006.0,7085.0,16.0
54154,5534.0,5683.0,5657.0,123.0
54155,7715.0,7959.0,7997.0,282.0
54156,1414.0,1454.0,1467.0,53.0
54157,6026.0,6002.0,6300.0,274.0
54159,1142.0,1345.0,1385.0,243.0
54160,238.0,232.0,229.0,-9.0
54161,2564.0,2652.0,2559.0,-5.0
54162,9351.0,9501.0,9416.0,65.0
54165,7653.0,7973.0,7827.0,174.0
54166,16547.0,16698.0,16657.0,110.0
54169,2794.0,3173.0,3198.0,404.0
54170,3704.0,3748.0,3654.0,-50.0
54171,3803.0,3852.0,3903.0,100.0
54173,4324.0,3728.0,3523.0,-801.0
54174,3165.0,3089.0,3069.0,-96.0
54175,1055.0,1165.0,1115.0,60.0
54177,2684.0,2683.0,2691.0,7.0
54180,3494.0,3204.0,3221.0,-273.0
54201,5094.0,5347.0,5290.0,196.0
54202,1536.0,1631.0,1588.0,52.0
54204,1613.0,1840.0,1939.0,326.0
54205,2130.0,2113.0,2184.0,54.0
54207,145.0,179.0,163.0,18.0
54208,6487.0,6193.0,6078.0,-409.0
54209,1397.0,1492.0,1556.0,159.0
54210,661.0,675.0,783.0,122.0
54211,227.0,264.0,299.0,72.0
54212,910.0,796.0,854.0,-56.0
54213,1267.0,1468.0,1453.0,186.0
54214,291.0,466.0,478.0,187.0
54215,,224.0,183.0,
54216,6254.0,5977.0,6106.0,-148.0
54217,7393.0,7688.0,7636.0,243.0
54220,38653.0,40327.0,40562.0,1909.0
54227,1433.0,1588.0,1675.0,242.0
54228,2919.0,2895.0,2830.0,-89.0
54229,5386.0,5143.0,4926.0,-460.0
54230,4594.0,4319.0,4377.0,-217.0
54232,936.0,870.0,857.0,-79.0
54234,1846.0,2124.0,2105.0,259.0
54235,16822.0,17952.0,18008.0,1186.0
54241,13893.0,14111.0,14198.0,305.0
54245,1950.0,1972.0,1945.0,-5.0
54246,828.0,888.0,864.0,36.0
54247,2449.0,2292.0,2425.0,-24.0
54301,21485.0,21614.0,22116.0,631.0
54302,31670.0,31281.0,31428.0,-242.0
54303,26142.0,27634.0,27366.0,1224.0
54304,27524.0,28057.0,27859.0,335.0
54307,1237.0,1343.0,1130.0,-107.0
54311,35754.0,37440.0,37187.0,1433.0
54313,40083.0,39819.0,40653.0,570.0
54401,30625.0,31304.0,31292.0,667.0
54403,23977.0,24774.0,24874.0,897.0
54405,2697.0,2812.0,2843.0,146.0
54406,3502.0,3890.0,3783.0,281.0
54407,1333.0,1267.0,1363.0,30.0
54408,1063.0,1204.0,1235.0,172.0
54409,12953.0,12997.0,12916.0,-37.0
54410,2633.0,2432.0,2410.0,-223.0
54411,5017.0,5058.0,4943.0,-74.0
54412,2043.0,2027.0,2062.0,19.0
54413,160.0,192.0,204.0,44.0
54414,3409.0,3359.0,3541.0,132.0
54416,1671.0,1563.0,1605.0,-66.0
54417,20.0,17.0,6.0,-14.0
54418,993.0,1005.0,1050.0,57.0
54420,1304.0,1372.0,1434.0,130.0
54421,4330.0,3834.0,3831.0,-499.0
54422,1284.0,1437.0,1355.0,71.0
54423,2422.0,2185.0,2140.0,-282.0
54424,1641.0,1552.0,1568.0,-73.0
54425,2016.0,1903.0,1973.0,-43.0
54426,4339.0,4215.0,4285.0,-54.0
54427,1298.0,1105.0,1117.0,-181.0
54428,941.0,965.0,982.0,41.0
54430,153.0,126.0,106.0,-47.0
54433,1888.0,1839.0,1870.0,-18.0
54435,1959.0,2007.0,2020.0,61.0
54436,2320.0,2185.0,2205.0,-115.0
54437,2988.0,3016.0,3064.0,76.0
54440,2844.0,2729.0,2699.0,-145.0
54441,1016.0,898.0,849.0,-167.0
54442,1287.0,1482.0,1584.0,297.0
54443,2156.0,2078.0,2140.0,-16.0
54446,3080.0,3322.0,3461.0,381.0
54447,431.0,470.0,479.0,48.0
54448,4384.0,4296.0,4225.0,-159.0
54449,26324.0,25954.0,26149.0,-175.0
54450,406.0,420.0,475.0,69.0
54451,11261.0,10963.0,10988.0,-273.0
54452,18649.0,18920.0,18854.0,205.0
54454,1395.0,1351.0,1373.0,-22.0
54455,18105.0,19178.0,19168.0,1063.0
54456,5644.0,5710.0,5732.0,88.0
54457,7592.0,8111.0,8067.0,475.0
54458,104.0,115.0,110.0,6.0
54459,1218.0,1282.0,1296.0,78.0
54460,2757.0,2739.0,2733.0,-24.0
54462,425.0,379.0,376.0,-49.0
54463,567.0,680.0,754.0,187.0
54464,,88.0,69.0,
54465,489.0,629.0,720.0,231.0
54466,2765.0,2704.0,2663.0,-102.0
54467,13893.0,14557.0,14739.0,846.0
54469,1775.0,1894.0,1857.0,82.0
54470,2059.0,2066.0,2122.0,63.0
54471,1786.0,1727.0,1643.0,-143.0
54473,2640.0,2606.0,2525.0,-115.0
54474,4004.0,4441.0,4209.0,205.0
54475,1484.0,1425.0,1339.0,-145.0
54476,19001.0,19451.0,19767.0,766.0
54479,3705.0,3596.0,3607.0,-98.0
54480,1396.0,1413.0,1416.0,20.0
54481,28166.0,27894.0,27544.0,-622.0
54482,10717.0,9516.0,9673.0,-1044.0
54484,5349.0,5630.0,5557.0,208.0
54485,268.0,313.0,382.0,114.0
54486,1851.0,2099.0,2063.0,212.0
54487,9337.0,9914.0,9681.0,344.0
54488,1162.0,1107.0,1137.0,-25.0
54489,1642.0,1503.0,1491.0,-151.0
54490,904.0,953.0,995.0,91.0
54491,1457.0,1496.0,1502.0,45.0
54493,685.0,621.0,561.0,-124.0
54494,26936.0,27373.0,27267.0,331.0
54495,7284.0,7812.0,8153.0,869.0
54498,2376.0,2446.0,2343.0,-33.0
54499,2842.0,2775.0,2799.0,-43.0
54501,20306.0,21172.0,21174.0,868.0
54511,1280.0,1505.0,1428.0,148.0
54512,975.0,1393.0,1487.0,512.0
54513,435.0,431.0,435.0,0.0
54514,1922.0,2039.0,1946.0,24.0
54515,485.0,558.0,599.0,114.0
54517,121.0,186.0,183.0,62.0
54519,1295.0,1196.0,1270.0,-25.0
54520,4138.0,3793.0,3889.0,-249.0
54521,7986.0,8292.0,8424.0,438.0
54524,686.0,688.0,698.0,12.0
54525,293.0,264.0,279.0,-14.0
54526,755.0,719.0,677.0,-78.0
54527,817.0,839.0,889.0,72.0
54529,1154.0,1168.0,1157.0,3.0
54530,726.0,712.0,715.0,-11.0
54531,1294.0,1292.0,1308.0,14.0
54534,2333.0,2582.0,2545.0,212.0
54536,157.0,172.0,194.0,37.0
54537,512.0,593.0,611.0,99.0
54538,2991.0,2943.0,2969.0,-22.0
54539,1261.0,1274.0,1300.0,39.0
54540,880.0,840.0,915.0,35.0
54541,1392.0,1451.0,1445.0,53.0
54542,500.0,544.0,648.0,148.0
54545,859.0,900.0,852.0,-7.0
54546,1084.0,1111.0,1131.0,47.0
54547,1363.0,1362.0,1394.0,31.0
54548,4975.0,5601.0,5617.0,642.0
54550,559.0,585.0,623.0,64.0
54552,4009.0,4246.0,4386.0,377.0
54554,1163.0,1056.0,1103.0,-60.0
54555,4769.0,4759.0,4756.0,-13.0
54556,1131.0,1164.0,1091.0,-40.0
54557,838.0,999.0,1043.0,205.0
54558,1910.0,2137.0,2190.0,280.0
54559,711.0,919.0,918.0,207.0
54560,580.0,635.0,611.0,31.0
54561,0.0,71.0,31.0,31.0
54562,1701.0,1763.0,1880.0,179.0
54563,816.0,811.0,830.0,14.0
54564,306.0,367.0,417.0,111.0
54565,36.0,48.0,42.0,6.0
54566,1183.0,1381.0,1404.0,221.0
54568,4981.0,4888.0,4932.0,-49.0
54601,51063.0,51393.0,51116.0,53.0
54603,13770.0,14198.0,13780.0,10.0
54610,1546.0,1561.0,1547.0,1.0
54611,1243.0,1291.0,1337.0,94.0
54612,5015.0,5671.0,5714.0,699.0
54613,1799.0,1851.0,1929.0,130.0
54614,2548.0,2436.0,2491.0,-57.0
54615,10525.0,11024.0,10978.0,453.0
54616,2488.0,2502.0,2483.0,-5.0
54618,2319.0,2314.0,2264.0,-55.0
54619,3568.0,3713.0,3893.0,325.0
54621,1350.0,1394.0,1371.0,21.0
54622,1975.0,1966.0,1971.0,-4.0
54623,2142.0,2075.0,2003.0,-139.0
54624,1530.0,1496.0,1587.0,57.0
54625,225.0,305.0,324.0,99.0
54626,1289.0,1457.0,1372.0,83.0
54627,1754.0,2009.0,2022.0,268.0
54628,924.0,955.0,945.0,21.0
54629,2643.0,2610.0,2471.0,-172.0
54630,4106.0,4126.0,4265.0,159.0
54631,1668.0,1734.0,1830.0,162.0
54632,1210.0,1150.0,1124.0,-86.0
54634,4463.0,4238.0,4288.0,-175.0
54635,1787.0,1707.0,1735.0,-52.0
54636,14838.0,16394.0,16541.0,1703.0
54637,207.0,176.0,158.0,-49.0
54638,1614.0,1483.0,1435.0,-179.0
54639,2713.0,2457.0,2445.0,-268.0
54641,0.0,,,
54642,2162.0,2267.0,2354.0,192.0
54643,2.0,0.0,4.0,2.0
54644,1420.0,1353.0,1365.0,-55.0
54645,56.0,69.0,117.0,61.0
54646,4070.0,4230.0,3810.0,-260.0
54648,1703.0,1665.0,1730.0,27.0
54650,24794.0,24327.0,24590.0,-204.0
54651,1613.0,1291.0,1231.0,-382.0
54652,1095.0,1154.0,1123.0,28.0
54653,910.0,1135.0,1210.0,300.0
54654,291.0,140.0,128.0,-163.0
54655,1802.0,1792.0,1678.0,-124.0
54656,18096.0,18115.0,18008.0,-88.0
54657,368.0,351.0,359.0,-9.0
54658,2586.0,2614.0,2492.0,-94.0
54659,1307.0,1371.0,1259.0,-48.0
54660,15822.0,16074.0,16005.0,183.0
54661,3913.0,3789.0,3877.0,-36.0
54664,1770.0,1723.0,1659.0,-111.0
54665,8476.0,8554.0,8843.0,367.0
54666,2915.0,2761.0,2782.0,-133.0
54667,4885.0,5058.0,4980.0,95.0
54669,7825.0,8247.0,8363.0,538.0
54670,1788.0,1810.0,1934.0,146.0
54701,41358.0,41633.0,41559.0,201.0
54703,43089.0,43399.0,43618.0,529.0
54720,7857.0,8507.0,8863.0,1006.0
54721,1425.0,1475.0,1364.0,-61.0
54722,3859.0,4011.0,3820.0,-39.0
54723,1049.0,1017.0,1007.0,-42.0
54724,7188.0,7483.0,7566.0,378.0
54725,2900.0,3045.0,3043.0,143.0
54726,1854.0,1815.0,1791.0,-63.0
54727,4513.0,4625.0,4881.0,368.0
54728,5997.0,5972.0,5910.0,-87.0
54729,32927.0,33977.0,34192.0,1265.0
54730,5188.0,5258.0,5391.0,203.0
54731,723.0,717.0,656.0,-67.0
54732,3199.0,3041.0,2842.0,-357.0
54733,1216.0,1318.0,1303.0,87.0
54734,720.0,683.0,743.0,23.0
54736,4193.0,4218.0,4258.0,65.0
54737,679.0,622.0,555.0,-124.0
54738,3491.0,3547.0,3734.0,243.0
54739,5429.0,5358.0,5165.0,-264.0
54740,1964.0,1949.0,1927.0,-37.0
54741,1901.0,1850.0,1899.0,-2.0
54742,5347.0,5149.0,5034.0,-313.0
54745,2114.0,2203.0,2271.0,157.0
54746,710.0,686.0,659.0,-51.0
54747,2299.0,2427.0,2467.0,168.0
54748,1234.0,1256.0,1325.0,91.0
54749,1552.0,1525.0,1511.0,-41.0
54750,936.0,1041.0,1091.0,155.0
54751,25931.0,26145.0,25972.0,41.0
54754,1769.0,1691.0,1569.0,-200.0
54755,7073.0,7161.0,7419.0,346.0
54756,891.0,950.0,947.0,56.0
54757,3463.0,3544.0,3533.0,70.0
54758,4779.0,4760.0,4651.0,-128.0
54759,1437.0,1373.0,1459.0,22.0
54760,235.0,186.0,169.0,-66.0
54761,1307.0,1238.0,1204.0,-103.0
54762,1235.0,1296.0,1253.0,18.0
54763,1082.0,1125.0,1045.0,-37.0
54765,10.0,,,
54766,1878.0,1873.0,1871.0,-7.0
54767,3484.0,3369.0,3274.0,-210.0
54768,6450.0,6494.0,6642.0,192.0
54769,539.0,585.0,508.0,-31.0
54770,2145.0,2105.0,2213.0,68.0
54771,4303.0,4467.0,4317.0,14.0
54772,1022.0,1044.0,1093.0,71.0
54773,3483.0,3519.0,3556.0,73.0
54801,6527.0,6292.0,6088.0,-439.0
54805,1534.0,1593.0,1589.0,55.0
54806,11210.0,11395.0,11489.0,279.0
54810,2625.0,2678.0,2810.0,185.0
54812,5554.0,6018.0,5984.0,430.0
54813,659.0,623.0,691.0,32.0
54814,2728.0,2921.0,2810.0,82.0
54817,1889.0,2066.0,2247.0,358.0
54819,2321.0,2410.0,2387.0,66.0
54820,941.0,752.0,799.0,-142.0
54821,1133.0,1377.0,1471.0,338.0
54822,4602.0,4721.0,4817.0,215.0
54824,2326.0,2318.0,2211.0,-115.0
54826,675.0,698.0,692.0,17.0
54827,315.0,333.0,312.0,-3.0
54828,838.0,772.0,776.0,-62.0
54829,5280.0,5573.0,5706.0,426.0
54830,2771.0,3134.0,3206.0,435.0
54832,367.0,376.0,434.0,67.0
54835,950.0,951.0,903.0,-47.0
54836,1042.0,1035.0,1048.0,6.0
54837,3622.0,3718.0,3614.0,-8.0
54838,1090.0,1117.0,1223.0,133.0
54839,263.0,304.0,327.0,64.0
54840,4360.0,4624.0,4742.0,382.0
54841,250.0,272.0,275.0,25.0
54842,261.0,190.0,261.0,0.0
54843,11514.0,12610.0,12919.0,1405.0
54844,227.0,237.0,255.0,28.0
54845,111.0,122.0,129.0,18.0
54846,675.0,603.0,645.0,-30.0
54847,2328.0,2360.0,2310.0,-18.0
54848,5776.0,5891.0,6016.0,240.0
54849,1702.0,1710.0,1864.0,162.0
54850,239.0,300.0,323.0,84.0
54853,4006.0,3805.0,3704.0,-302.0
54854,905.0,965.0,902.0,-3.0
54855,933.0,1005.0,942.0,9.0
54856,1671.0,1635.0,1644.0,-27.0
54857,164.0,15.0,25.0,-139.0
54858,1685.0,1622.0,1539.0,-146.0
54859,1803.0,2073.0,2260.0,457.0
54861,143.0,251.0,219.0,76.0
54862,289.0,294.0,279.0,-10.0
54864,1376.0,1456.0,1506.0,130.0
54865,489.0,521.0,539.0,50.0
54867,475.0,579.0,536.0,61.0
54868,15380.0,15756.0,15865.0,485.0
54870,1689.0,1733.0,1756.0,67.0
54871,3026.0,3236.0,3296.0,270.0
54872,2702.0,2855.0,2823.0,121.0
54873,3016.0,3294.0,3285.0,269.0
54874,3932.0,3996.0,3721.0,-211.0
54875,1151.0,1282.0,1293.0,142.0
54876,1665.0,1897.0,1757.0,92.0
54880,29792.0,30211.0,30219.0,427.0
54888,1152.0,1293.0,1296.0,144.0
54889,2514.0,2820.0,2839.0,325.0
54891,3150.0,3315.0,3338.0,188.0
54893,3800.0,3922.0,3983.0,183.0
54895,781.0,895.0,813.0,32.0
54896,1294.0,1395.0,1498.0,204.0
54901,37765.0,37640.0,37327.0,-438.0
54902,22094.0,21670.0,21706.0,-388.0
54904,22437.0,22610.0,22342.0,-95.0
54909,2249.0,1968.0,1988.0,-261.0
54911,25911.0,25623.0,25780.0,-131.0
54913,22184.0,23419.0,23600.0,1416.0
54914,30555.0,31359.0,31361.0,806.0
54915,43401.0,43089.0,43815.0,414.0
54921,1188.0,1382.0,1436.0,248.0
54922,1195.0,1210.0,1088.0,-107.0
54923,8770.0,8850.0,8947.0,177.0
54926,,132.0,133.0,
54927,443.0,359.0,409.0,-34.0
54928,541.0,513.0,497.0,-44.0
54929,8511.0,8951.0,8915.0,404.0
54930,1835.0,1843.0,1859.0,24.0
54931,432.0,417.0,398.0,-34.0
54932,1425.0,1295.0,1307.0,-118.0
54933,353.0,320.0,285.0,-68.0
54934,322.0,,,
54935,41636.0,42454.0,42498.0,862.0
54937,20596.0,21192.0,21029.0,433.0
54940,4385.0,4656.0,4528.0,143.0
54941,2409.0,2431.0,2453.0,44.0
54942,10124.0,10707.0,10934.0,810.0
54943,1938.0,2118.0,2247.0,309.0
54944,8838.0,9001.0,9189.0,351.0
54945,3424.0,3415.0,3401.0,-23.0
54946,94.0,559.0,480.0,386.0
54947,2259.0,2242.0,2264.0,5.0
54948,207.0,186.0,183.0,-24.0
54949,3271.0,3438.0,3341.0,70.0
54950,2826.0,2447.0,2646.0,-180.0
54952,27182.0,27186.0,27042.0,-140.0
54956,44481.0,46109.0,46539.0,2058.0
54960,2451.0,2476.0,2613.0,162.0
54961,14037.0,14153.0,14232.0,195.0
54962,1154.0,1080.0,1100.0,-54.0
54963,7152.0,7351.0,7200.0,48.0
54964,1057.0,962.0,956.0,-101.0
54965,1397.0,1297.0,1212.0,-185.0
54966,2089.0,2058.0,2008.0,-81.0
54967,467.0,455.0,457.0,-10.0
54968,2873.0,2840.0,2751.0,-122.0
54970,3862.0,3945.0,3934.0,72.0
54971,10467.0,10599.0,10758.0,291.0
54974,1369.0,1675.0,1566.0,197.0
54977,1485.0,1410.0,1450.0,-35.0
54978,,86.0,83.0,
54979,1321.0,1463.0,1786.0,465.0
54980,139.0,234.0,255.0,116.0
54981,14989.0,14867.0,14902.0,-87.0
54982,6819.0,6941.0,7116.0,297.0
54983,4299.0,4378.0,4383.0,84.0
54984,3081.0,3169.0,3158.0,77.0
54985,300.0,270.0,522.0,222.0
54986,5457.0,5535.0,5410.0,-47.0
55001,3029.0,2960.0,2974.0,-55.0
55003,3758.0,3801.0,3902.0,144.0
55005,4714.0,4496.0,4511.0,-203.0
55006,3651.0,3537.0,3593.0,-58.0
55007,2361.0,2316.0,2364.0,3.0
55008,15396.0,15321.0,15589.0,193.0
55009,8017.0,8060.0,8136.0,119.0
55011,10825.0,10844.0,11003.0,178.0
55012,2023.0,1923.0,2121.0,98.0
55013,7015.0,6828.0,6854.0,-161.0
55014,28782.0,28711.0,28740.0,-42.0
55016,36643.0,38162.0,38842.0,2199.0
55017,905.0,834.0,949.0,44.0
55018,839.0,937.0,954.0,115.0
55019,2243.0,2099.0,2167.0,-76.0
55020,4529.0,4349.0,4319.0,-210.0
55021,30334.0,30837.0,30973.0,639.0
55024,36897.0,36504.0,36697.0,-200.0
55025,25709.0,25428.0,25732.0,23.0
55026,426.0,498.0,442.0,16.0
55027,2946.0,2862.0,2871.0,-75.0
55029,78.0,101.0,65.0,-13.0
55030,1430.0,1346.0,1422.0,-8.0
55031,1848.0,1748.0,1880.0,32.0
55032,3744.0,3440.0,3253.0,-491.0
55033,30402.0,29474.0,29454.0,-948.0
55036,59.0,45.0,40.0,-19.0
55037,4717.0,5025.0,5015.0,298.0
