ZIP Code,2020,2021,2022,Diversity Growth Metric
61358,0.05115499999999984,0.16095500000000007,0.1269100000000002,3
61359,0.29939000000000016,0.38173099999999993,0.3440430000000001,3
61360,0.047038000000000024,0.1435019999999999,0.13779799999999998,3
61361,0.0394000000000001,0.06982699999999986,0.09974400000000005,3
61362,0.27456100000000006,0.29178500000000007,0.2778139999999998,3
61363,0.05516700000000008,0.08402999999999983,0.07839099999999999,3
61364,0.18877599999999994,0.21490199999999993,0.23656600000000005,3
61367,0.04921300000000006,0.09231899999999993,0.10566900000000001,3
61368,0.12289400000000017,0.11393400000000009,0.11007500000000003,2
61369,0.1487019999999999,0.20128199999999996,0.25130600000000003,4
61370,0.0821360000000001,0.12331200000000009,0.1691260000000001,3
61371,,0.0,0.0,
61372,0.0,0.0,0.48591099999999987,5
61373,0.08094000000000012,0.077175,0.09565100000000004,3
61374,0.0,0.0,0.08415099999999986,3
61375,0.07237500000000008,0.08375099999999991,0.2024600000000002,4
61376,0.01783800000000002,0.023746999999999963,0.027724000000000082,3
61377,0.10604599999999986,0.10247400000000007,0.11324800000000002,3
61378,0.013902000000000081,0.037382999999999944,0.023792000000000035,3
61379,0.11513899999999988,0.07160300000000008,0.0412349999999998,2
61401,0.3394219999999999,0.318553,0.34894899999999984,3
61402,,0.490706,0.5033670000000001,
61410,0.07591700000000001,0.058780000000000054,0.08169100000000007,3
61411,0.021757999999999722,0.10960199999999987,0.14977799999999986,4
61412,0.06195200000000001,0.06755,0.023711999999999955,2
61413,0.2533430000000001,0.23288300000000006,0.25334100000000004,2
61414,0.08594999999999997,0.08627799999999997,0.021757999999999722,2
61415,0.054651000000000005,0.013925999999999994,0.009957999999999911,2
61416,0.0,0.007967999999999975,0.03952000000000011,3
61417,0.03763899999999998,0.04937500000000006,0.02583100000000005,2
61418,0.009949999999999903,0.07495800000000008,0.07679999999999998,3
61419,0.0,0.0,0.10038199999999997,4
61420,0.13050399999999995,0.16180700000000015,0.13556700000000022,3
61421,0.053027000000000046,0.04338800000000009,0.06656700000000004,3
61422,0.057122000000000006,0.060917999999999806,0.08017499999999977,3
61423,0.013951000000000047,0.01593600000000006,0.0,2
61424,0.0,0.0,0.4983179999999999,5
61425,0.0,0.03535200000000005,0.06407699999999972,3
61426,0.0,0.0,0.0,2
61427,0.10152199999999989,0.06613800000000003,0.06812200000000002,2
61428,0.1292589999999999,0.10210099999999989,0.08713300000000002,2
61430,0.03927600000000009,0.07525400000000004,0.07005399999999984,3
61431,0.0,0.0,0.0,2
61432,0.08885999999999983,0.023711999999999955,0.013902000000000081,2
61433,0.0,0.0,0.0,2
61434,0.06078899999999976,0.07953399999999977,0.15956199999999998,3
61435,0.0,0.0,0.0,2
61436,0.1963459999999999,0.1071979999999998,0.01980000000000004,1
61437,0.005981999999999932,0.005981999999999932,0.045462,3
61438,0.005988999999999911,0.027673999999999976,0.08296199999999987,3
61439,0.272158,0.29161000000000004,0.2949599999999998,3
61440,0.03549100000000005,0.03354200000000007,0.05088299999999979,3
61441,0.08522300000000005,0.0719550000000001,0.0644699999999998,2
61442,0.029587999999999948,0.021757999999999722,0.023711999999999955,2
61443,0.2506029999999998,0.27797799999999995,0.31530999999999987,3
61447,0.02975899999999998,0.025827000000000044,0.023711999999999955,2
61448,0.045070000000000054,0.05087399999999975,0.060446999999999806,3
61449,0.0,0.050647999999999804,0.22578900000000002,5
61450,0.11103800000000019,0.05820000000000003,0.060077999999999854,2
61451,0.0,0.0,0.0,2
61452,0.029774999999999996,0.02187899999999976,0.02780400000000005,2
61453,0.2305179999999999,0.253501,0.22466700000000017,2
61454,0.04494200000000004,0.05820000000000003,0.17368299999999992,4
61455,0.26099000000000006,0.28510800000000003,0.28663800000000006,3
61458,0.0,0.041117999999999766,0.03727800000000003,3
61459,0.005981999999999932,0.023687000000000014,0.021757999999999722,3
61460,0.021757999999999722,0.023711999999999955,0.0,2
61462,0.30084999999999984,0.320705,0.3747260000000002,3
61465,0.0918469999999999,0.11359100000000011,0.12951800000000013,3
61466,0.04875000000000007,0.0,0.0,2
61467,0.048846000000000056,0.011955999999999745,0.023845999999999923,2
61468,0.35187499999999994,0.38860800000000006,0.31999999999999984,2
61469,0.10788699999999984,0.09365400000000002,0.11189300000000013,3
61470,0.2763650000000001,0.2175100000000001,0.25556599999999996,2
61471,0.12154999999999982,0.029549999999999965,0.029549999999999965,2
61472,0.06633900000000004,0.15612400000000015,0.14495199999999997,3
61473,0.12364800000000009,0.1679679999999999,0.18424099999999988,3
61474,0.007967999999999975,0.007967999999999975,0.007967999999999975,2
61475,0.01980000000000004,0.0,0.0,2
61476,0.10572799999999982,0.11042699999999983,0.1280119999999999,3
61477,0.07495800000000008,0.22522600000000004,0.22373600000000005,4
61478,0.0,0.0,0.0,2
61479,0.0,0.0,0.0,2
61480,0.04315100000000005,0.07214300000000007,0.09253899999999982,3
61482,0.017893999999999965,0.06085399999999985,0.04922700000000002,3
61483,0.13507399999999992,0.11295400000000011,0.10716399999999981,2
61484,0.03957100000000002,0.025820999999999983,0.021868999999999694,2
61485,0.03342200000000006,0.041117999999999766,0.025662000000000074,2
61486,0.14643000000000006,0.1646749999999999,0.17847500000000005,3
61488,0.0625110000000001,0.084982,0.09961500000000001,3
61489,0.15801799999999988,0.17050599999999994,0.20597200000000027,3
61490,0.01589600000000002,0.04524499999999998,0.06061799999999984,3
61491,0.04341600000000001,0.06281400000000004,0.10680500000000004,3
61501,0.025826000000000016,0.02582899999999999,0.03566499999999995,3
61516,0.01980000000000004,0.027608000000000077,0.039349999999999996,3
61517,0.08341099999999979,0.054863000000000106,0.0625150000000001,2
61519,0.09319800000000011,0.14493000000000011,0.10767999999999989,3
61520,0.19560599999999995,0.20997500000000013,0.20580699999999985,3
61523,0.09468300000000007,0.094418,0.15489399999999987,3
61524,0.005981999999999932,0.011945999999999679,0.03342200000000006,3
61525,0.5271780000000001,0.561013,0.562491,3
61526,0.0,0.13880300000000012,0.23794400000000004,5
61528,0.1627749999999999,0.10129600000000005,0.09178700000000006,2
61529,0.05125999999999986,0.04920600000000008,0.04141499999999976,2
61530,0.12671899999999992,0.14901599999999993,0.15269999999999995,3
61531,0.04336099999999987,0.05499900000000002,0.05704100000000001,3
61532,0.05631800000000009,0.06382199999999982,0.06195200000000001,3
61533,0.005981999999999932,0.023711999999999955,0.044987,3
61534,0.019862999999999964,0.003994999999999971,0.01391500000000001,2
61535,0.08553500000000003,0.13937499999999992,0.16412700000000013,3
61536,0.08693499999999998,0.15972700000000006,0.17171399999999992,3
61537,0.08238699999999988,0.060309999999999864,0.06973399999999985,2
61539,0.011963999999999753,0.10467100000000007,0.1009819999999999,3
61540,0.02972600000000003,0.08161000000000007,0.06661799999999996,3
61541,0.12577499999999986,0.0,0.0,1
61542,0.06484299999999965,0.05108999999999975,0.07636500000000002,3
61543,0.0,0.0,0.0,2
61544,0.0,0.0,0.03148799999999974,3
61545,0.0,0.0,0.0,2
61546,0.03557600000000005,0.03941500000000009,0.080986,3
61547,0.06050599999999984,0.06030599999999986,0.22452499999999997,4
61548,0.04926900000000001,0.05696500000000004,0.06454099999999985,3
61550,0.1103860000000001,0.09120600000000001,0.13043499999999997,3
61552,0.0,0.0,0.0,2
61553,0.01593600000000006,0.037494999999999945,0.023792000000000035,3
61554,0.09487100000000015,0.11702299999999988,0.1297489999999999,3
61559,0.14839299999999989,0.18061499999999997,0.15628399999999987,3
61560,0.14880199999999988,0.09933499999999995,0.10304699999999989,2
61561,0.025785999999999976,0.02568300000000001,0.0804720000000001,3
61562,0.0,0.0,0.0,2
61563,0.03342200000000006,0.0039919999999999956,0.009949999999999903,2
61564,0.01980000000000004,0.015872000000000108,0.049085000000000045,3
61565,0.017855000000000065,0.05287100000000011,0.033567000000000013,3
61567,0.01980000000000004,0.039200000000000124,0.03535200000000005,3
61568,0.06668699999999994,0.05514300000000005,0.043435,2
61569,0.0,0.0,0.0,2
61570,0.039509000000000016,0.03564899999999993,0.03753699999999993,2
61571,0.10262499999999986,0.11209099999999983,0.08756600000000003,2
61572,0.054791000000000034,0.05100999999999978,0.07211100000000015,3
61602,0.44134799999999985,0.41546499999999986,0.47085699999999997,3
61603,0.615827,0.620414,0.6368590000000001,3
61604,0.518179,0.5386420000000001,0.546462,3
61605,0.53081,0.564067,0.558994,3
61606,0.4858309999999999,0.4750460000000001,0.47522600000000015,2
61607,0.07398699999999991,0.08340499999999984,0.08740999999999999,3
61610,0.06425399999999981,0.07942099999999985,0.11807600000000007,3
61611,0.09515200000000001,0.08383099999999988,0.10236099999999992,3
61614,0.41137100000000015,0.44625100000000006,0.48118899999999976,3
61615,0.48307299999999986,0.4280789999999999,0.4449750000000001,2
61616,0.20419999999999994,0.231885,0.23455800000000004,3
61625,0.373831,0.3460660000000002,0.36113399999999996,2
61701,0.345754,0.37724199999999986,0.3954500000000002,3
61704,0.429759,0.43848599999999993,0.445978,3
61705,0.25382800000000005,0.255355,0.25087000000000004,2
61720,0.3130139999999999,0.30678399999999995,0.23434199999999994,2
61721,0.174863,0.21997500000000003,0.22695900000000002,3
61722,0.11245800000000006,0.18549799999999994,0.1678479999999999,3
61723,0.037443000000000004,0.054728,0.04706300000000008,3
61724,0.007967999999999975,0.049350000000000005,0.06289500000000003,3
61725,0.13508199999999992,0.20931200000000016,0.11501400000000006,2
61726,0.08372599999999986,0.07037899999999986,0.051243999999999845,2
61727,0.051017999999999786,0.0930089999999999,0.11327300000000007,3
61728,0.059056,0.047302999999999984,0.04149499999999984,2
61729,0.18994,0.16942600000000008,0.1658139999999999,2
61730,0.04155899999999979,0.029774999999999996,0.03763899999999998,2
61731,0.0,0.0,0.0,2
61732,0.1553150000000001,0.18995000000000006,0.178466,3
61733,0.10394999999999999,0.09060200000000007,0.11956599999999984,3
61734,0.031687999999999716,0.05871900000000008,0.066473,3
61735,0.0797899999999998,0.060077999999999854,0.015917999999999988,2
61736,0.0737779999999999,0.07902199999999981,0.09225099999999986,3
61737,0.1444939999999999,0.12214000000000014,0.13631600000000021,2
61738,0.07185400000000008,0.07939099999999977,0.09846699999999986,3
61739,0.07802299999999995,0.09289599999999998,0.07399899999999993,2
61740,0.08002699999999974,0.066612,0.06823699999999999,2
61741,0.12923400000000018,0.13447199999999981,0.11615000000000009,2
61742,0.007979999999999987,0.005986999999999965,0.03361100000000006,3
61743,0.08649499999999999,0.04515100000000005,0.1158309999999999,3
61744,0.08540700000000001,0.10037099999999999,0.07423099999999982,2
61745,0.06041399999999986,0.08660600000000007,0.13347799999999999,3
61747,0.007967999999999975,0.03549100000000005,0.06626600000000005,3
61748,0.043478999999999934,0.025815000000000032,0.049229999999999996,3
61749,0.04895000000000005,0.045121999999999995,0.023751999999999995,2
61750,0.566534,0.507659,0.4387119999999999,1
61751,0.0,0.0,0.0,2
61752,0.021757999999999722,0.03148799999999974,0.03158399999999972,3
61753,0.01590199999999997,0.023783,0.035441999999999974,3
61754,0.03161899999999973,0.04311600000000004,0.05837000000000003,3
61755,0.03546400000000005,0.02373499999999995,0.029675000000000007,2
61756,0.385845,0.3891469999999999,0.3476980000000002,2
61759,0.03158099999999964,0.06222799999999995,0.09030300000000002,3
61760,0.017900999999999945,0.02380799999999994,0.029708999999999985,3
61761,0.33129699999999984,0.34034200000000014,0.3618070000000002,3
61764,0.23164700000000005,0.25263100000000016,0.24409000000000003,3
61769,0.19628400000000013,0.1026149999999999,0.053219000000000016,1
61770,0.037575000000000025,0.05499100000000001,0.19013899999999995,4
61771,0.053015000000000034,0.06244700000000003,0.052910000000000124,2
61772,0.19891199999999998,0.26056800000000013,0.19735799999999992,2
61773,0.01783800000000002,0.01980000000000004,0.01783800000000002,2
61774,0.07147500000000007,0.06755,0.06382199999999982,2
61775,0.0,0.0,0.0,2
61776,0.06454199999999977,0.06445899999999982,0.054815999999999976,2
61777,0.14551800000000004,0.021757999999999722,0.10874299999999981,2
61778,0.0,0.0,0.009949999999999903,3
61801,0.6164050000000001,0.6056050000000002,0.6201540000000001,3
61802,0.5065620000000001,0.519147,0.520511,3
61810,0.204986,0.22474400000000017,0.29547900000000005,3
61811,0.11103800000000019,0.09679799999999994,0.104271,2
61812,0.18599600000000005,0.0489750000000001,0.06046299999999982,1
61813,0.07368299999999983,0.05282200000000015,0.07749499999999998,3
61814,0.11002600000000007,0.11891500000000021,0.11867500000000009,3
61815,0.11119199999999985,0.15309899999999987,0.20527399999999996,3
61816,0.021793999999999758,0.03926700000000005,0.1558480000000001,4
61817,0.03743699999999994,0.023751999999999995,0.03550600000000004,2
61818,0.039200000000000124,0.039200000000000124,0.11419100000000004,3
61820,0.5872010000000001,0.613453,0.6220300000000001,3
61821,0.531976,0.5212429999999999,0.5757890000000001,3
61822,0.5413619999999999,0.566471,0.5888549999999999,3
61830,0.05269100000000004,0.23646199999999995,0.11980800000000014,3
61831,0.0,0.0,0.0,2
61832,0.469542,0.48422,0.5049420000000002,3
61833,0.08084200000000008,0.07529799999999998,0.10274400000000006,3
61834,0.2787259999999998,0.29578899999999986,0.31446700000000005,3
61839,0.08984599999999998,0.17081499999999994,0.28445900000000013,4
61840,0.0,0.0,0.12899199999999988,4
61841,0.013938000000000006,0.04154599999999975,0.021796999999999733,3
61842,0.03366200000000008,0.007967999999999975,0.01394200000000001,2
61843,0.062350000000000017,0.1060549999999999,0.09718999999999989,3
61844,0.058948,0.06843500000000002,0.10068600000000005,3
61845,0.0,0.0,0.0,2
61846,0.13722599999999985,0.131787,0.15949900000000006,3
61847,0.07742800000000005,0.09955199999999997,0.12440799999999985,3
61848,0.07311199999999984,0.06233600000000006,0.10912200000000005,3
61849,0.07053499999999979,0.060890999999999806,0.08189200000000008,3
61850,0.013902000000000081,0.05837100000000006,0.021797999999999762,3
61851,0.0,0.0,0.005981999999999932,3
61852,0.041117999999999766,0.04875000000000007,0.06940799999999991,3
61853,0.08501499999999995,0.11853100000000005,0.12973999999999986,3
61854,0.023711999999999955,0.013902000000000081,0.03755799999999998,3
61855,0.0,0.0,0.0,2
61856,0.08381099999999986,0.07191900000000007,0.066168,2
61857,0.0,0.04875000000000007,0.05254200000000009,3
61858,0.060965999999999854,0.041389999999999705,0.041296999999999695,2
61859,0.03747,0.09175500000000003,0.10117900000000002,3
61862,0.029549999999999965,0.054432000000000036,0.03727800000000003,3
61863,0.27165099999999986,0.05659400000000003,0.06418599999999985,1
61864,0.0,0.01783800000000002,0.013902000000000081,3
61865,0.12675999999999987,0.15973900000000008,0.23339900000000002,4
61866,0.4846769999999999,0.537986,0.5770310000000001,3
61870,0.09264699999999992,0.07789000000000001,0.0645159999999998,2
61871,0.17107099999999997,0.179002,0.16463899999999987,2
61872,0.12380000000000013,0.1806129999999999,0.23781300000000005,4
61873,0.03762999999999994,0.07248399999999999,0.081758,3
61874,0.44041399999999986,0.405158,0.4433299999999999,3
61875,0.03148799999999974,0.09500000000000008,0.09139199999999992,3
61876,0.031622999999999735,0.02377499999999999,0.027683000000000013,2
61877,0.06257599999999996,0.05481900000000006,0.037349999999999994,2
61878,0.07585000000000008,0.12546699999999977,0.16019799999999984,3
61880,0.13871699999999987,0.16088799999999992,0.15429000000000004,3
61882,0.09981600000000002,0.17260599999999993,0.146586,3
61883,0.060718999999999856,0.027704000000000062,0.035507000000000066,2
61884,0.06623400000000002,0.1112700000000002,0.10088699999999995,3
61910,0.22890699999999997,0.2848250000000001,0.30761800000000006,3
61911,0.02186499999999969,0.050958999999999866,0.0819430000000001,3
61912,0.04891800000000002,0.054759,0.05671000000000015,3
61913,0.037493999999999916,0.05477399999999999,0.04925199999999996,3
61914,0.015872000000000108,0.025662000000000074,0.03727800000000003,3
61917,0.0,0.011927999999999717,0.0039919999999999956,3
61919,0.011927999999999717,0.009949999999999903,0.009949999999999903,2
61920,0.21006800000000014,0.22892100000000004,0.22581300000000004,3
61924,0.05110299999999979,0.06451399999999985,0.039510000000000045,2
61925,0.015872000000000108,0.02378199999999997,0.03731399999999996,3
61928,0.041277999999999815,0.02180599999999966,0.017847000000000057,2
61929,0.017869000000000024,0.017882999999999982,0.031707999999999736,3
61930,0.005981999999999932,0.011945999999999679,0.025767000000000095,3
61931,0.0394270000000001,0.15721400000000008,0.1648909999999999,4
61932,0.07495800000000008,0.08958200000000005,0.08776799999999985,3
61933,0.03550600000000004,0.07139700000000004,0.07563400000000009,3
61936,0.0,0.0,0.0,2
61937,0.12424599999999986,0.16603400000000001,0.14781300000000008,3
61938,0.09300699999999995,0.10230099999999998,0.1133280000000001,3
61940,0.0,0.0,0.027608000000000077,3
61941,0.0,0.0,0.0,2
61942,0.04532500000000006,0.06470199999999993,0.08368999999999993,3
61943,0.015907000000000004,0.04520599999999997,0.05872100000000002,3
61944,0.05120699999999978,0.060937999999999826,0.07047099999999995,3
61949,0.434496,0.1517590000000001,0.06491099999999983,1
61951,0.051123999999999836,0.05295800000000006,0.06258200000000003,3
61953,0.08557599999999999,0.0946340000000001,0.11702899999999994,3
61955,0.252046,0.04494200000000004,0.060077999999999854,1
61956,0.06819600000000003,0.060685999999999796,0.04145299999999974,2
61957,0.013902000000000081,0.019836000000000076,0.019851000000000063,3
62001,0.001998999999999751,0.021777999999999742,0.027715000000000045,3
62002,0.40455799999999986,0.421824,0.433944,3
62006,0.007967999999999975,0.035482000000000014,0.04509400000000008,3
62009,0.13819000000000015,0.08002599999999982,0.08971799999999985,2
62010,0.0569090000000001,0.06250800000000001,0.08140700000000012,3
62011,0.0,0.03342200000000006,0.029549999999999965,3
62012,0.04513400000000001,0.08120700000000003,0.07370999999999983,3
62013,0.0,0.005981999999999932,0.1237189999999998,4
62014,0.04332199999999997,0.04145799999999977,0.11311300000000013,3
62015,0.0039879999999999916,0.0039879999999999916,0.12860700000000014,4
62016,0.04926600000000003,0.053014000000000006,0.06279800000000002,3
62017,0.015808000000000155,0.0039879999999999916,0.08811099999999983,3
62018,0.0952050000000001,0.15344999999999986,0.23301100000000008,4
62019,0.025758999999999976,0.11652499999999988,0.27634999999999976,5
62021,0.0,0.0,0.04875000000000007,3
62022,0.06439899999999976,0.0,0.1284780000000001,3
62023,0.41865300000000016,0.33468,0.26924400000000015,1
62024,0.1039270000000001,0.12554599999999994,0.10156599999999993,2
62025,0.20823999999999987,0.21713899999999997,0.2108220000000003,3
62026,,0.32150299999999987,0.2960600000000001,
62027,0.04742400000000002,0.11451900000000015,0.057123000000000035,3
62028,0.1816589999999999,0.2301660000000002,0.29584600000000005,4
62030,0.229116,0.186396,0.3160709999999999,3
62031,0.041117999999999766,0.08701400000000004,0.0704149999999999,3
62032,0.20423099999999994,0.2573360000000001,0.24479200000000012,3
62033,0.04731399999999997,0.06240599999999996,0.07358299999999984,3
62034,0.19444200000000011,0.20428299999999988,0.2547259999999999,3
62035,0.17242099999999994,0.17126000000000008,0.2086600000000003,3
62036,0.005981999999999932,0.0039919999999999956,0.007967999999999975,3
62037,0.0888469999999999,0.10353500000000004,0.10684599999999989,3
62040,0.2632650000000001,0.29737099999999983,0.30828100000000014,3
62044,0.027608000000000077,0.03541799999999995,0.023766999999999983,2
62045,0.046848,0.07927699999999982,0.10342600000000013,3
62046,0.02187899999999976,0.015935000000000032,0.08515000000000006,3
62047,0.11037399999999997,0.09775899999999993,0.08464600000000011,2
62048,0.0039919999999999956,0.12388800000000011,0.13791600000000015,4
62049,0.25294099999999997,0.25114800000000004,0.22010600000000002,2
62050,0.0,0.0,0.0,2
62051,0.005981999999999932,0.01590400000000003,0.06836600000000004,3
62052,0.06599900000000003,0.07382299999999986,0.06063499999999988,2
62053,0.02775100000000008,0.09420100000000009,0.1603110000000001,4
62054,0.15210099999999993,0.18618,0.09478200000000025,2
62056,0.05302899999999999,0.06642300000000001,0.05482900000000002,3
62058,0.2101320000000002,0.223738,0.22645899999999997,3
62059,0.096248,0.07378399999999985,0.0794539999999998,2
62060,0.48872499999999997,0.51061,0.511442,3
62061,0.025795000000000012,0.06857900000000006,0.10923000000000005,3
62062,0.24158000000000002,0.27222899999999983,0.24084300000000003,2
62063,0.0019979999999997222,0.007967999999999975,0.013902000000000081,3
62065,0.29004799999999986,,,
62067,0.03174399999999977,0.047414999999999985,0.06241900000000011,3
62069,0.03169199999999972,0.06285099999999999,0.06479799999999991,3
62070,1.0,,,
62074,0.037620999999999905,0.02975799999999995,0.06793300000000002,3
62075,0.04331799999999997,0.03172699999999973,0.08021699999999976,3
62076,0.0,0.0,0.0,2
62077,0.03548000000000007,0.015920000000000045,0.005990999999999969,2
62078,0.0,0.0,0.0,2
62079,0.0,0.0,0.0,2
62080,0.041117999999999766,0.04509400000000008,0.06431399999999987,3
62081,0.09679799999999994,0.22852700000000004,0.262575,4
62082,0.12520999999999982,0.14364599999999994,0.10750999999999988,2
62083,0.0,0.0,0.26743800000000006,5
62084,0.08377499999999982,0.09859299999999982,0.09463100000000013,3
62085,0.1389069999999999,0.11937200000000014,0.07023599999999985,2
62086,0.20178900000000033,0.11773800000000012,0.20065500000000003,2
62087,0.18661399999999995,0.17241899999999988,0.20771400000000018,3
62088,0.05304399999999998,0.07584900000000006,0.06446499999999977,3
62089,0.005990999999999969,0.005990999999999969,0.007983999999999991,3
62090,0.16764999999999985,0.21827200000000002,0.24595699999999998,3
62091,0.0,0.0,0.0,2
62092,0.05103499999999983,0.037509000000000015,0.03165499999999977,2
62093,0.130984,0.007967999999999975,0.015872000000000108,1
62094,0.019881999999999955,0.019874999999999976,0.05684600000000006,3
62095,0.177377,0.17854599999999987,0.22663,3
62097,0.06575500000000001,0.03538700000000006,0.027707000000000037,2
62098,0.0,0.0,0.0,2
62201,0.5189290000000002,0.6119730000000001,0.6440960000000001,4
62203,0.09070100000000003,0.12722400000000011,0.1400760000000001,3
62204,0.14162300000000005,0.12674399999999986,0.22158200000000017,3
62205,0.09841199999999994,0.09130700000000003,0.08006899999999972,2
62206,0.48131400000000013,0.501377,0.49321100000000007,3
62207,0.056845000000000034,0.05877600000000005,0.1103010000000001,3
62208,0.5605899999999999,0.574519,0.5826740000000001,3
62214,0.058475000000000055,0.07539000000000007,0.06940799999999991,3
62215,0.1591800000000001,0.077376,0.09999900000000006,2
62216,0.05505899999999997,0.05679400000000012,0.09486600000000012,3
62217,0.060077999999999854,0.03342200000000006,0.0,2
62218,0.001998999999999751,0.039200000000000124,0.03342200000000006,3
62219,0.193496,0.12489799999999984,0.30585300000000004,4
62220,0.3528959999999999,0.4390069999999999,0.45859000000000005,4
62221,0.477193,0.5485260000000001,0.5520750000000001,3
62223,0.40674599999999983,0.49052299999999993,0.5102900000000001,4
62225,0.5551949999999999,0.48850400000000005,0.530331,2
62226,0.471731,0.515719,0.518785,3
62230,0.053102000000000094,0.08198000000000005,0.07443299999999975,3
62231,0.11820300000000017,0.11786500000000011,0.11936099999999994,3
62232,0.31484199999999996,0.34695699999999985,0.37272300000000014,3
62233,0.40956799999999993,0.432578,0.40407400000000004,2
62234,0.327006,0.33997900000000014,0.36488999999999994,3
62236,0.04927500000000007,0.06860600000000006,0.08387699999999987,3
62237,0.07960799999999968,0.06816500000000003,0.06804200000000005,2
62238,0.12942600000000015,0.14413399999999987,0.1477820000000002,3
62239,0.10686299999999982,0.11229800000000012,0.10176199999999991,2
62240,0.056605000000000016,0.04700800000000005,0.06805000000000005,3
62241,0.003993999999999942,0.007967999999999975,0.045182000000000055,3
62242,0.0039919999999999956,0.0019979999999997222,0.01589600000000002,3
62243,0.08753299999999997,0.10240399999999983,0.13311499999999987,3
62244,0.021757999999999722,0.01980000000000004,0.052485000000000226,3
62245,0.0434699999999999,0.041508999999999796,0.04344300000000001,2
62246,0.23819900000000005,0.270798,0.27175400000000005,3
62248,0.043227000000000015,0.08619500000000002,0.11235800000000007,3
62249,0.09329599999999982,0.11193799999999976,0.13000199999999995,3
62250,0.01980000000000004,0.0804720000000001,0.04875000000000007,3
62253,0.01783800000000002,0.009949999999999903,0.06819900000000001,3
62254,0.3189129999999999,0.2783110000000001,0.2856829999999999,2
62255,0.0039919999999999956,0.013902000000000081,0.019818000000000002,3
62256,,0.0,0.0,
62257,0.013902000000000081,0.01980000000000004,0.14919399999999983,4
62258,0.24592499999999995,0.23903799999999975,0.27294699999999983,3
62260,0.025781000000000054,0.023770999999999987,0.05497200000000002,3
62261,0.0,0.0,0.0,2
62262,0.13771800000000012,0.141691,0.2609560000000001,4
62263,0.06101399999999979,0.041508999999999685,0.06993899999999986,3
62264,0.013924999999999965,0.00996499999999989,0.0987960000000001,3
62265,0.13823499999999977,0.24967499999999998,0.21196899999999996,3
62266,1.0,0.0,0.0,1
62268,0.021874999999999756,0.05690300000000004,0.09737199999999979,3
62269,0.360445,0.42166100000000006,0.43971400000000005,3
62271,0.05290600000000012,0.09868999999999983,0.07420199999999988,3
62272,0.185971,0.16988300000000012,0.22540000000000004,3
62273,0.04547100000000004,0.04739199999999999,0.16274299999999986,4
62274,0.34403099999999986,0.3448399999999999,0.3167540000000001,2
62275,0.03760299999999994,0.04349599999999998,0.056938000000000044,3
62277,0.02380799999999994,0.033582,0.06061199999999978,3
62278,0.027608000000000077,0.06482999999999983,0.10270299999999988,3
62279,0.0,0.0,0.0,2
62280,0.0,0.0,0.0,2
62281,0.039311000000000096,0.037349999999999994,0.05264600000000008,3
62282,0.07777500000000004,0.009974999999999956,0.015872000000000108,2
62284,0.0,0.0019979999999997222,0.03148799999999974,3
62285,0.03360200000000002,0.06628199999999995,0.060580999999999885,3
62286,0.32394199999999995,0.323638,0.26363100000000006,2
62288,0.07005299999999981,0.09327099999999988,0.07047199999999987,3
62289,0.013951000000000047,0.052830000000000044,0.06412699999999982,3
62292,0.263189,0.2995899999999999,0.18983699999999992,2
62293,0.03933500000000001,0.03731399999999996,0.07525300000000001,3
62294,0.14256499999999994,0.12660399999999983,0.10990100000000003,2
62295,0.045121999999999995,0.04311200000000004,0.04317599999999999,2
62297,0.0,0.0,0.0,2
62298,0.05322199999999999,0.057037000000000004,0.05511100000000002,3
62301,0.22108899999999998,0.22924699999999976,0.24783,3
62305,0.08549399999999996,0.07785699999999995,0.08926599999999985,3
62311,0.14551800000000004,0.09175999999999984,0.11149300000000006,2
62312,0.02968499999999996,0.03746099999999997,0.053101000000000065,3
62313,0.04327199999999998,0.029657999999999962,0.041297999999999724,2
62314,0.3341440000000001,0.35657099999999986,0.42124399999999995,3
62316,0.07200600000000013,0.13594300000000015,0.15962299999999996,3
62319,0.0,0.0,0.0,2
62320,0.058639,0.041428999999999716,0.0830369999999998,3
62321,0.10313899999999998,0.0948500000000001,0.12994899999999998,3
62323,0.0,0.03148799999999974,0.054432000000000036,3
62324,0.0039959999999999996,0.00598999999999994,0.02962699999999996,3
62325,0.027608000000000077,0.025662000000000074,0.05515200000000009,3
62326,0.023756,0.03734799999999994,0.029576999999999964,3
62330,0.039200000000000124,0.10399500000000006,0.08898399999999984,3
62334,0.22191399999999983,0.1729329999999999,0.26577099999999987,3
62336,0.07311199999999984,0.023711999999999955,0.021757999999999722,2
62338,0.0,0.0,0.0,2
62339,0.04494200000000004,0.03727800000000003,0.007967999999999975,2
62340,0.06600300000000003,0.06249199999999999,0.10071200000000002,3
62341,0.043318999999999996,0.07212600000000013,0.06261100000000008,3
62343,0.03342200000000006,0.30779999999999985,0.3425150000000001,5
62344,0.0,0.0,0.0,2
62345,0.029749999999999943,0.035640000000000005,0.03171899999999972,3
62346,0.013902000000000081,0.011927999999999717,0.015872000000000108,3
62347,0.005980999999999903,0.0019979999999997222,0.005981999999999932,3
62348,0.15223500000000012,0.06600300000000003,0.03535200000000005,1
62349,0.06086999999999987,0.06848600000000005,0.09441200000000005,3
62351,0.03342200000000006,0.04328399999999999,0.015887000000000095,2
62352,0.12631800000000004,0.06552200000000008,0.07171300000000025,2
62353,0.4059849999999998,0.42048299999999994,0.4037209999999999,2
